search_date,search_time,departure_date,days_before_departure,origin,destination,departure_time,arrival_time,duration_minutes,stops,is_direct,connecting_airports,airline_codes,airline_name,flight_numbers,aircraft,origin_terminal,destination_terminal,min_price,max_price,price_range,num_fare_options,cabin_class,is_refundable,fare_type,checkin_baggage,cabin_baggage,seats_available
2025-08-04,19:04:25,2025-08-31,27,MAA,JAI,2025-08-31T06:40:00,2025-08-31T12:55:00,375,1,False,BOM,AI,Air India,2828/611,32N/32N,4,2,8681,8694,13,3,Economy,True,Publish,15 KG,Included,9
2025-08-04,19:04:25,2025-08-31,27,MAA,JAI,2025-08-31T06:40:00,2025-08-31T19:05:00,745,1,False,BOM,AI,Air India,2828/621,32N/319,4,2,8681,8694,13,3,Economy,True,Publish,15 KG,Included,9
2025-08-04,19:04:25,2025-08-31,27,MAA,JAI,2025-08-31T04:55:00,2025-09-01T07:35:00,1600,1,False,DEL,AI,Air India,2832/9729,32N/320,4,2,9830,10001,171,2,Economy,True,Publish,15 KG,7 KG,2
2025-08-04,19:04:25,2025-08-31,27,MAA,JAI,2025-08-31T01:00:00,2025-08-31T07:35:00,395,1,False,DEL,AI,Air India,2838/9731,32N/320,4,2,9830,10001,171,3,Economy,True,PublishNDC,15 KG,Included,
2025-08-04,19:04:25,2025-08-31,27,MAA,JAI,2025-08-31T08:55:00,2025-09-01T07:35:00,1360,1,False,DEL,AI,Air India,2526/9729,32N/320,4,2,9830,10001,171,2,Economy,True,Publish,15 KG,7 KG,9
2025-08-04,19:04:25,2025-08-31,27,MAA,JAI,2025-08-31T11:45:00,2025-09-01T09:35:00,1310,1,False,BOM,AI,Air India,574/9716,321/737,4,2,9866,10414,548,2,Economy,False,Publish,15 KG,7 KG,9
2025-08-04,19:04:25,2025-08-31,27,MAA,JAI,2025-08-31T15:25:00,2025-08-31T23:10:00,465,1,False,BOM,AI,Air India,2740/2565,32N/32N,4,2,9935,9947,12,3,Economy,True,SME,15 KG,Included,9
2025-08-04,19:04:25,2025-08-31,27,MAA,JAI,2025-08-31T06:40:00,2025-09-01T09:35:00,1615,1,False,BOM,AI,Air India,2828/9716,32N/737,4,2,9990,10676,686,2,Economy,True,SME,15 KG,7 KG,9
2025-08-04,19:04:25,2025-08-31,27,MAA,JAI,2025-08-31T17:30:00,2025-09-01T07:35:00,845,1,False,DEL,AI,Air India,2834/9729,32N/320,4,2,10004,11774,1770,2,Economy,True,SME,15 KG,7 KG,9
2025-08-04,19:04:25,2025-08-31,27,MAA,JAI,2025-08-31T20:40:00,2025-09-01T07:35:00,655,1,False,DEL,AI,Air India,2486/9729,32N/320,4,2,10618,10772,154,2,Economy,True,Publish,15 KG,7 KG,9
2025-08-04,19:04:25,2025-08-31,27,MAA,JAI,2025-08-31T12:55:00,2025-09-01T07:35:00,1120,1,False,DEL,AI,Air India,2468/9729,32N/320,4,2,10618,10772,154,2,Economy,True,Publish,15 KG,7 KG,9
2025-08-04,19:04:25,2025-08-31,27,MAA,JAI,2025-08-31T08:00:00,2025-09-01T09:35:00,1535,1,False,BOM,AI,Air India,571/9716,32N/737,4,2,10676,10891,215,2,Economy,True,Publish,15 KG,7 KG,9
2025-08-04,19:04:25,2025-08-31,27,MAA,JAI,2025-08-31T09:35:00,2025-09-01T09:35:00,1440,1,False,BOM,AI,Air India,2822/9716,32N/737,4,2,10676,10676,0,1,Economy,True,Publish,15 KG,7 KG,9
2025-08-04,19:04:25,2025-08-31,27,MAA,JAI,2025-08-31T09:45:00,2025-09-01T07:35:00,1310,1,False,DEL,AI,Air India,2836/9729,32N/320,4,2,10855,11009,154,2,Economy,True,Publish,15 KG,7 KG,4
2025-08-04,19:04:25,2025-08-31,27,MAA,JAI,2025-08-31T09:35:00,2025-09-01T12:55:00,1640,1,False,BOM,AI,Air India,2822/611,32N/32N,4,2,11304,13317,2013,2,Economy,True,SME,15 KG,Included,9
2025-08-04,19:04:25,2025-08-31,27,MAA,JAI,2025-08-31T06:40:00,2025-08-31T23:10:00,990,1,False,BOM,AI,Air India,2828/2565,32N/32N,4,2,11304,12105,801,3,Economy,True,SME,15 KG,Included,9
2025-08-04,19:04:25,2025-08-31,27,MAA,JAI,2025-08-31T19:50:00,2025-09-01T09:35:00,825,1,False,BOM,AI,Air India,640/9716,321/737,4,2,11452,17029,5577,2,Economy,True,Publish,15 KG,7 KG,5
2025-08-04,19:04:25,2025-08-31,27,MAA,JAI,2025-08-31T15:25:00,2025-09-01T09:35:00,1090,1,False,BOM,AI,Air India,2740/9716,32N/737,4,2,11588,11796,208,2,Economy,True,Publish,15 KG,7 KG,9
2025-08-04,19:04:25,2025-08-31,27,MAA,JAI,2025-08-31T15:25:00,2025-09-01T18:10:00,1605,1,False,BOM,AI,Air India,2740/9718,32N/737,4,2,11588,11796,208,2,Economy,True,Publish,15 KG,7 KG,9
2025-08-04,19:04:25,2025-08-31,27,MAA,JAI,2025-08-31T11:45:00,2025-09-01T12:55:00,1510,1,False,BOM,AI,Air India,574/611,321/32N,4,2,11728,11804,76,2,Economy,True,SME,15 KG,Included,9
2025-08-04,19:04:25,2025-08-31,27,MAA,JAI,2025-08-31T16:00:00,2025-09-01T07:35:00,935,1,False,DEL,AI,Air India,2484/9729,32N/320,4,2,11909,13018,1109,2,Economy,True,SME,15 KG,7 KG,9
2025-08-04,19:04:25,2025-08-31,27,MAA,JAI,2025-08-31T19:50:00,2025-09-01T18:10:00,1340,1,False,BOM,AI,Air India,640/9718,321/737,4,2,12444,17029,4585,2,Economy,True,Publish,15 KG,7 KG,5
2025-08-04,19:04:25,2025-08-31,27,MAA,JAI,2025-08-31T15:25:00,2025-09-01T19:05:00,1660,1,False,BOM,AI,Air India,2740/621,32N/319,4,2,13017,13110,93,2,Economy,True,Publish,15 KG,Included,9
2025-08-04,19:04:25,2025-08-31,27,MAA,JAI,2025-08-31T16:00:00,2025-08-31T23:10:00,430,2,False,"BLR,BOM",AI,Air India,2823/2854/2565,32N/32N/32N,4,2,13078,13078,0,1,Economy,True,PublishNDC,15 KG,Included,
2025-08-04,19:04:25,2025-08-31,27,MAA,JAI,2025-08-31T15:25:00,2025-09-01T12:55:00,1290,1,False,BOM,AI,Air India,2740/611,32N/32N,4,2,13110,14230,1120,2,Economy,True,SME,15 KG,Included,9
2025-08-04,19:04:25,2025-08-31,27,MAA,JAI,2025-08-31T19:50:00,2025-09-01T19:05:00,1395,1,False,BOM,AI,Air India,640/621,321/319,4,2,13873,18344,4471,2,Economy,True,Publish,15 KG,Included,5
2025-08-04,19:04:25,2025-08-31,27,MAA,JAI,2025-08-31T19:50:00,2025-09-01T23:10:00,1640,1,False,BOM,AI,Air India,640/2565,321/32N,4,2,13873,17821,3948,2,Economy,True,Publish,15 KG,Included,5
2025-08-04,19:04:25,2025-08-31,27,MAA,JAI,2025-08-31T19:50:00,2025-09-01T12:55:00,1025,1,False,BOM,AI,Air India,640/611,321/32N,4,2,15086,15137,51,3,Economy,True,PublishNDC,15 KG,Included,
2025-08-04,19:04:25,2025-08-31,27,MAA,JAI,2025-08-31T08:05:00,2025-09-01T07:35:00,1410,1,False,DEL,AI,Air India,892/9729,32N/320,4,2,15277,15345,68,2,Economy,True,SME,15 KG,7 KG,3
2025-08-04,19:04:25,2025-08-31,27,MAA,JAI,2025-08-31T03:00:00,2025-08-31T12:55:00,595,2,False,"DEL,BOM",AI,Air India,440/2429/611,321/32N/32N,4,2,22571,22571,0,1,Economy,True,PublishNDC,15 KG,Included,
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T09:20:00,2025-08-31T13:45:00,265,1,False,HYD,6E,Indigo,945/5384,320/321,,1,5245,8395,3150,4,Economy,True,Saver,15 Kilograms,7 KG,37
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T02:25:00,2025-08-31T11:20:00,535,1,False,AMD,AI,Air India,2614/2186,32N/32N,,2,5594,6200,606,3,Economy,False,Publish,15 KG,7 KG,9
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T00:05:00,2025-08-31T01:15:00,70,0,True,,6E,Indigo,5019,321,,1,5840,7415,1575,4,Economy,True,Saver,15 Kilograms,7 KG,12
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T02:25:00,2025-08-31T23:55:00,1290,1,False,AMD,AI,Air India,2614/2586,32N/321,,2,5914,6520,606,2,Economy,False,Publish,15 KG,7 KG,9
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T02:25:00,2025-08-31T09:35:00,430,1,False,AMD,AI,Air India,2614/614,32N/321,,2,6404,7010,606,3,Economy,False,Publish,15 KG,7 KG,9
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T02:25:00,2025-08-31T19:15:00,1010,1,False,AMD,AI,Air India,2614/409,32N/32N,,2,6404,7010,606,2,Economy,False,Publish,15 KG,7 KG,9
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T02:25:00,2025-08-31T22:10:00,1185,1,False,AMD,AI,Air India,2614/2494,32N/32N,,2,6404,7010,606,2,Economy,False,Publish,15 KG,7 KG,9
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T07:10:00,2025-08-31T08:35:00,85,0,True,,6E,Indigo,6278,320,,2,6407,7982,1575,4,Economy,True,Saver,15 Kilograms,7 KG,9
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T07:05:00,2025-08-31T08:30:00,85,0,True,,AI,Air India,604,319,,2,6954,7000,46,3,Economy,True,Publish,15 KG,Included,7
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T09:20:00,2025-08-31T16:05:00,405,1,False,HYD,6E,Indigo,945/5099,320/321,,1,7050,10200,3150,4,Economy,True,Saver,15 Kilograms,7 KG,20
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T08:15:00,2025-09-01T00:50:00,995,1,False,BLR,AI,Air India,9909/2840,320/32N,,2,7212,7477,265,2,Economy,False,Publish,15 KG,Included,4
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T20:25:00,2025-09-01T07:50:00,685,1,False,HYD,AI,Air India,9543/2872,737/32N,,2,7218,7478,260,2,Economy,False,Publish,15 KG,Included,4
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T20:25:00,2025-09-01T10:15:00,830,1,False,HYD,AI,Air India,9543/2626,737/32N,,2,7218,7478,260,2,Economy,False,Publish,15 KG,Included,4
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T20:25:00,2025-09-01T11:20:00,895,1,False,HYD,AI,Air India,9543/2874,737/32N,,2,7218,7478,260,2,Economy,False,Publish,15 KG,Included,4
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T20:25:00,2025-09-01T14:05:00,1060,1,False,HYD,AI,Air India,9543/2534,737/32N,,2,7218,7478,260,2,Economy,False,Publish,15 KG,Included,4
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T20:25:00,2025-09-01T15:10:00,1125,1,False,HYD,AI,Air India,9543/2445,737/32N,,2,7218,7478,260,2,Economy,False,Publish,15 KG,Included,4
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T20:25:00,2025-09-01T17:35:00,1270,1,False,HYD,AI,Air India,9543/2878,737/32N,,2,7218,7478,260,2,Economy,False,Publish,15 KG,Included,4
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T20:25:00,2025-09-01T19:05:00,1360,1,False,HYD,AI,Air India,9543/2447,737/32N,,2,7218,7478,260,2,Economy,False,Publish,15 KG,Included,4
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T20:25:00,2025-09-01T22:45:00,1580,1,False,HYD,AI,Air India,9543/2876,737/32N,,2,7218,7478,260,2,Economy,False,Publish,15 KG,Included,4
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T06:45:00,2025-08-31T07:55:00,70,0,True,,6E,Indigo,2175,320,,2,7415,8990,1575,4,Economy,True,Saver,15 Kilograms,7 KG,8
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T08:15:00,2025-08-31T15:50:00,455,1,False,BLR,AI,Air India,9909/2630,320/32N,,2,7532,7797,265,2,Economy,False,Publish,15 KG,Included,4
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T08:15:00,2025-09-01T08:45:00,1470,1,False,BLR,AI,Air India,9909/2402,320/32N,,2,7544,8724,1180,2,Economy,True,SME,15 KG,Included,4
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T15:05:00,2025-08-31T23:45:00,520,1,False,HYD,6E,Indigo,6973/5203,320/321,,1,7839,10989,3150,4,Economy,True,Saver,15 Kilograms,7 KG,10
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T15:05:00,2025-09-01T01:15:00,610,1,False,HYD,6E,Indigo,6973/6132,320/321,,2,7839,10989,3150,4,Economy,True,Saver,15 Kilograms,7 KG,10
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T08:15:00,2025-09-01T11:10:00,1615,1,False,BLR,AI,Air India,9909/2604,320/32N,,2,7908,8095,187,2,Economy,False,Publish,15 KG,Included,4
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T08:15:00,2025-09-01T10:30:00,1575,1,False,BLR,AI,Air India,9909/2846,320/321,,2,7946,8134,188,2,Economy,False,Publish,15 KG,Included,4
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T08:15:00,2025-09-01T02:00:00,1065,1,False,BLR,AI,Air India,9909/2811,320/32N,,2,8018,8632,614,2,Economy,True,SME,15 KG,Included,4
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T14:35:00,2025-09-01T07:50:00,1035,1,False,HYD,AI,Air India,9597/2872,737/32N,,2,8227,8460,233,2,Economy,False,Publish,15 KG,Included,4
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T14:35:00,2025-09-01T10:15:00,1180,1,False,HYD,AI,Air India,9597/2626,737/32N,,2,8227,8460,233,2,Economy,False,Publish,15 KG,Included,4
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T14:35:00,2025-09-01T11:20:00,1245,1,False,HYD,AI,Air India,9597/2874,737/32N,,2,8227,8460,233,2,Economy,False,Publish,15 KG,Included,4
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T14:35:00,2025-09-01T14:05:00,1410,1,False,HYD,AI,Air India,9597/2534,737/32N,,2,8227,8460,233,2,Economy,False,Publish,15 KG,Included,4
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T14:35:00,2025-09-01T15:10:00,1475,1,False,HYD,AI,Air India,9597/2445,737/32N,,2,8227,8460,233,2,Economy,False,Publish,15 KG,Included,4
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T14:35:00,2025-09-01T17:35:00,1620,1,False,HYD,AI,Air India,9597/2878,737/32N,,2,8227,8460,233,2,Economy,False,Publish,15 KG,Included,4
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T08:15:00,2025-08-31T20:05:00,710,1,False,BLR,AI,Air India,9909/2854,320/32N,,2,8316,8495,179,2,Economy,False,Publish,15 KG,Included,4
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T14:15:00,2025-08-31T23:45:00,570,1,False,HYD,6E,Indigo,712/5203,320/321,,1,8349,11499,3150,4,Economy,True,Saver,15 Kilograms,7 KG,6
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T08:15:00,2025-08-31T21:00:00,765,1,False,BLR,AI,Air India,9909/2610,320/32N,,2,8632,8801,169,2,Economy,True,Publish,15 KG,Included,4
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T22:55:00,2025-09-01T00:05:00,70,0,True,,6E,Indigo,6360,320,,2,8675,10250,1575,4,Economy,True,Saver,15 Kilograms,7 KG,7
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T09:05:00,2025-08-31T10:30:00,85,0,True,,6E,Indigo,5018,321,,1,8717,10292,1575,4,Economy,True,Saver,15 Kilograms,7 KG,11
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T08:15:00,2025-08-31T22:35:00,860,1,False,BLR,AI,Air India,9909/2850,320/32N,,2,8894,11611,2717,2,Economy,True,SME,15 KG,Included,4
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T08:15:00,2025-08-31T21:50:00,815,1,False,BLR,AI,Air India,9909/2864,320/32N,,2,9032,9194,162,2,Economy,True,Publish,15 KG,Included,4
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T09:20:00,2025-08-31T19:10:00,590,1,False,HYD,6E,Indigo,945/5259,320/321,,1,9255,12405,3150,4,Economy,True,Saver,15 Kilograms,7 KG,11
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T15:05:00,2025-08-31T20:50:00,345,1,False,HYD,6E,Indigo,6973/5039,320/321,,1,9519,12669,3150,4,Economy,True,Saver,15 Kilograms,7 KG,8
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T22:45:00,2025-09-01T00:15:00,90,0,True,,AI,Air India,2506,32N,,2,9540,9634,94,3,Economy,True,SME,15 KG,Included,4
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T18:55:00,2025-09-01T14:05:00,1150,1,False,MAA,AI,Air India,9891/574,320/321,,2,9941,10085,144,2,Economy,False,Publish,15 KG,Included,4
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T14:15:00,2025-08-31T20:50:00,395,1,False,HYD,6E,Indigo,712/5039,320/321,,1,10029,13179,3150,4,Economy,True,Saver,15 Kilograms,7 KG,6
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T15:05:00,2025-08-31T19:10:00,245,1,False,HYD,6E,Indigo,6973/5259,320/321,,1,10044,13194,3150,4,Economy,True,Saver,15 Kilograms,7 KG,10
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T14:15:00,2025-08-31T19:10:00,295,1,False,HYD,6E,Indigo,712/5259,320/321,,1,10554,13704,3150,4,Economy,True,Saver,15 Kilograms,7 KG,6
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T18:55:00,2025-09-01T09:00:00,845,1,False,MAA,AI,Air India,9891/2828,320/32N,,2,10563,10701,138,2,Economy,True,Publish,15 KG,Included,4
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T08:15:00,2025-08-31T23:35:00,920,1,False,BLR,AI,Air India,9909/2645,320/319,,2,10664,16415,5751,2,Economy,True,SME,15 KG,Included,4
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T18:55:00,2025-09-01T11:55:00,1020,1,False,MAA,AI,Air India,9891/2822,320/32N,,2,10701,11088,387,2,Economy,True,SME,15 KG,Included,4
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T09:30:00,2025-08-31T10:50:00,80,0,True,,SG,Spicejet,1081,DH8,,1,10787,15047,4260,5,Economy,True,Coupon,15 KG,7 KG,4
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T18:55:00,2025-09-01T17:40:00,1365,1,False,MAA,AI,Air India,9891/2740,320/32N,,2,11091,11781,690,2,Economy,True,SME,15 KG,Included,4
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T16:30:00,2025-08-31T17:40:00,70,0,True,,6E,Indigo,5231,321,,1,11510,13085,1575,4,Economy,True,Saver,15 Kilograms,7 KG,1
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T22:05:00,2025-08-31T23:25:00,80,0,True,,IX,Air India Express,1209,7M8,,2,11510,13084,1574,3,Economy,True,Publish,15KG,7 Kg,9
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T10:00:00,2025-08-31T11:25:00,85,0,True,,6E,Indigo,5176,321,,1,11552,13127,1575,4,Economy,True,Saver,15 Kilograms,7 KG,15
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T13:55:00,2025-08-31T15:20:00,85,0,True,,IX,Air India Express,1214,7M8,,2,13084,21890,8806,4,Economy,True,SME.CrpCon,15KG,7 KG,9
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T20:10:00,2025-08-31T21:35:00,85,0,True,,IX,Air India Express,1241,7M8,,2,13084,13188,104,4,Economy,True,SME.CrpCon,15KG,7 KG,9
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T19:05:00,2025-08-31T20:15:00,70,0,True,,6E,Indigo,328,321,,2,13085,14660,1575,4,Economy,True,Saver,15 Kilograms,7 KG,9
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T21:00:00,2025-08-31T22:35:00,95,0,True,,6E,Indigo,2011,320,,2,13127,14702,1575,4,Economy,True,Saver,15 Kilograms,7 KG,9
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T17:30:00,2025-08-31T19:05:00,95,0,True,,AI,Air India,2746,32N,,2,13256,13464,208,3,Economy,True,SME,15 KG,Included,9
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T13:20:00,2025-08-31T14:50:00,90,0,True,,AI,Air India,2842,321,,2,16310,16612,302,3,Economy,True,SME,15 KG,Included,9
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T13:05:00,2025-08-31T14:10:00,65,0,True,,6E,Indigo,5143,321,,1,16550,18125,1575,4,Economy,True,Saver,15 Kilograms,7 KG,3
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T04:15:00,2025-08-31T10:50:00,395,1,False,DEL,AI,Air India,2965/2678,32N/32N,,2,16668,16668,0,1,Economy,True,PublishNDC,15 KG,Included,
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T04:15:00,2025-08-31T13:20:00,545,1,False,DEL,AI,Air India,2965/2425,32N/32N,,2,16668,16668,0,1,Economy,True,PublishNDC,15 KG,Included,
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T11:35:00,2025-08-31T12:55:00,80,0,True,,QP,Akasa Air,1371,7MA,,T1,17015,18038,1023,5,Economy,True,Corporate,15KG,7 KG,9
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T04:15:00,2025-08-31T10:20:00,365,1,False,DEL,AI,Air India,2965/2435,32N/32N,,2,17047,17047,0,1,Economy,True,PublishNDC,15 KG,Included,
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T04:15:00,2025-08-31T11:25:00,430,1,False,DEL,AI,Air India,2965/2963,32N/32N,,2,17047,17047,0,1,Economy,True,PublishNDC,15 KG,Included,
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T04:15:00,2025-08-31T09:35:00,320,1,False,DEL,AI,Air India,2965/2943,32N/32N,,2,17142,17142,0,1,Economy,True,PublishNDC,15 KG,Included,
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T04:15:00,2025-08-31T12:35:00,500,1,False,DEL,AI,Air India,2965/2995,32N/32N,,2,17450,17450,0,1,Economy,True,PublishNDC,15 KG,Included,
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T04:15:00,2025-08-31T13:55:00,580,1,False,DEL,AI,Air India,2965/2945,32N/32N,,2,17707,17707,0,1,Economy,True,PublishNDC,15 KG,Included,
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T14:10:00,2025-08-31T21:30:00,440,1,False,DEL,AI,Air India,2628/2977,32N/32N,,2,29929,29929,0,1,Economy,True,PublishNDC,15 KG,Included,
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T14:10:00,2025-08-31T23:05:00,535,1,False,DEL,AI,Air India,2628/2957,32N/32N,,2,29929,29929,0,1,Economy,True,PublishNDC,15 KG,Included,
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T14:10:00,2025-08-31T23:20:00,550,1,False,DEL,AI,Air India,2628/2981,32N/321,,2,29929,29929,0,1,Economy,True,PublishNDC,15 KG,Included,
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T14:10:00,2025-08-31T23:55:00,585,1,False,DEL,AI,Air India,2628/2433,32N/32N,,2,29929,29929,0,1,Economy,True,PublishNDC,15 KG,Included,
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T14:10:00,2025-08-31T22:00:00,470,1,False,DEL,AI,Air India,2628/2985,32N/32N,,2,30040,30040,0,1,Economy,True,PublishNDC,15 KG,Included,
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T14:10:00,2025-08-31T22:25:00,495,1,False,DEL,AI,Air India,2628/2805,32N/32N,,2,31529,31529,0,1,Economy,True,PublishNDC,15 KG,Included,
2025-08-04,19:04:25,2025-08-31,27,GOI,BOM,2025-08-31T14:10:00,2025-08-31T20:15:00,365,1,False,DEL,AI,Air India,2628/2955,32N/32N,,2,31817,31817,0,1,Economy,True,PublishNDC,15 KG,Included,
2025-08-04,19:04:25,2025-08-31,27,IXC,RPR,2025-08-31T19:15:00,2025-09-01T07:30:00,735,1,False,DEL,AI,Air India,2602/2793,32N/32N,,,5026,6941,1915,4,Economy,False,PublishNDC,15 KG,Included,
2025-08-04,19:04:25,2025-08-31,27,IXC,RPR,2025-08-31T22:55:00,2025-09-01T07:30:00,515,1,False,DEL,AI,Air India,2638/2793,32N/32N,,,5026,5184,158,3,Economy,False,PublishNDC,15 KG,Included,
2025-08-04,19:04:25,2025-08-31,27,IXC,RPR,2025-08-31T15:30:00,2025-08-31T19:50:00,260,1,False,DEL,AI,Air India,2403/2797,321/32N,,,6725,7674,949,3,Economy,True,PublishNDC,15 KG,Included,
2025-08-04,19:04:25,2025-08-31,27,IXC,RPR,2025-08-31T05:35:00,2025-08-31T19:50:00,855,1,False,DEL,AI,Air India,618/2797,319/32N,,,6725,8800,2075,3,Economy,True,PublishNDC,15 KG,Included,
2025-08-04,19:04:25,2025-08-31,27,IXC,RPR,2025-08-31T15:30:00,2025-09-01T07:30:00,960,1,False,DEL,AI,Air India,2403/2793,321/32N,,,6830,7289,459,3,Economy,False,PublishNDC,15 KG,Included,
2025-08-04,19:04:25,2025-08-31,27,IXC,RPR,2025-08-31T05:35:00,2025-09-01T07:30:00,1555,1,False,DEL,AI,Air India,618/2793,319/32N,,,7514,9239,1725,2,Economy,False,Publish,15 KG,7 KG,9
2025-08-04,19:04:25,2025-08-31,27,IXC,RPR,2025-08-31T22:55:00,2025-09-01T19:50:00,1255,1,False,DEL,AI,Air India,2638/2797,32N/32N,,,8201,8366,165,2,Economy,True,PublishNDC,15 KG,Included,
2025-08-04,19:04:25,2025-08-31,27,IXC,RPR,2025-08-31T15:25:00,2025-08-31T20:55:00,330,1,False,DEL,6E,Indigo,2388/5138,320/320,,,9062,12212,3150,4,Economy,True,Saver,15 Kilograms,7 KG,2
2025-08-04,19:04:25,2025-08-31,27,IXC,RPR,2025-08-31T05:45:00,2025-08-31T14:25:00,520,1,False,DEL,6E,Indigo,6402/6312,321/321,,,9393,13355,3962,4,Economy,True,Sale,15 Kilograms,7 KG,7
